姓文字数,姓画数組み合わせ,名文字数,名画数組み合わせ,天格画数,天格スコア,地格画数,地格スコア,人格画数,人格スコア,外格画数,外格スコア,仕事運画数,仕事運スコア,家庭運画数,家庭運スコア,総格画数,総格スコア,総合点数
4,"(8, 4, 8, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 4, 8, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 5, 3, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 3, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 5, 7, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 5, 7, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 5, 7, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 6, 2, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 2, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 6, 6, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 6, 6, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 6, 6, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 7, 1, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 1, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(8, 7, 5, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 7, 5, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 7, 5, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 8, 4, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 8, 4, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 8, 4, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 9, 3, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 9, 3, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 9, 3, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 10, 2, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 10, 2, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 10, 2, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 11, 1, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 11, 1, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(8, 11, 1, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 1, 6, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 6, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 1, 10, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 1, 10, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 1, 10, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 2, 5, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 5, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 2, 9, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 2, 9, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 2, 9, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 3, 4, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 4, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 3, 8, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 3, 8, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 3, 8, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 4, 3, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 3, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 4, 7, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 4, 7, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 4, 7, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 5, 2, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 2, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 5, 6, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 5, 6, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 5, 6, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 6, 1, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 1, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(9, 6, 5, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 6, 5, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 6, 5, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 7, 4, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 7, 4, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 7, 4, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 8, 3, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 8, 3, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 8, 3, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 9, 2, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 9, 2, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 9, 2, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 10, 1, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 10, 1, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(9, 10, 1, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(10, 1, 5, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 5, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 1, 9, 4)",4,"(7, 4, 1, 3)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(10, 1, 9, 4)",4,"(7, 4, 2, 2)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(10, 1, 9, 4)",4,"(7, 4, 3, 1)",24,5,15,5,11,4,24,5,31,5,15,5,39,4,33
4,"(10, 2, 4, 8)",2,"(7, 8)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 1, 7)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 2, 6)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 3, 5)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 4, 4)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 5, 3)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 6, 2)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
4,"(10, 2, 4, 8)",3,"(7, 7, 1)",24,5,15,5,15,5,24,5,31,5,23,4,39,4,33
